1.855000000000000000e+03,3.795508931599999050e+04,2.000000000000000000e+00,6.240558708749999227e-04,1.900000000000000000e+01
1.856000000000000000e+03,3.880299154225001257e+04,2.000000000000000000e+00,6.379944125900001602e-04,1.900000000000000000e+01
1.857000000000000000e+03,3.901696299950000684e+04,2.000000000000000000e+00,6.415149013230001061e-04,1.900000000000000000e+01
1.858000000000000000e+03,4.038342735899997933e+04,2.000000000000000000e+00,6.639868700299996320e-04,1.900000000000000000e+01
1.859000000000000000e+03,3.898700950899999589e+04,2.000000000000000000e+00,6.410227563924998390e-04,1.900000000000000000e+01
1.860000000000000000e+03,3.882217089860000124e+04,2.000000000000000000e+00,6.383151132839999953e-04,1.900000000000000000e+01
1.861000000000000000e+03,4.154992555840000568e+04,2.000000000000000000e+00,6.831689182920001142e-04,1.900000000000000000e+01
1.862000000000000000e+03,4.435783857140001783e+04,2.000000000000000000e+00,7.293394317620001399e-04,1.900000000000000000e+01
1.863000000000000000e+03,4.151649585484999261e+04,2.000000000000000000e+00,6.826179252789998497e-04,1.900000000000000000e+01
1.864000000000000000e+03,4.111663094559999445e+04,2.000000000000000000e+00,6.760430961839999789e-04,1.900000000000000000e+01
1.865000000000000000e+03,4.097038794950000010e+04,2.000000000000000000e+00,6.736374679149998660e-04,1.900000000000000000e+01
1.866000000000000000e+03,4.084672069550000015e+04,2.000000000000000000e+00,6.716028702100000723e-04,1.900000000000000000e+01
1.867000000000000000e+03,4.103407316950002132e+04,2.000000000000000000e+00,6.746843001400003575e-04,1.900000000000000000e+01
1.868000000000000000e+03,4.129144202800000494e+04,2.000000000000000000e+00,6.789173807200001411e-04,1.900000000000000000e+01
1.869000000000000000e+03,4.195479937750000681e+04,2.000000000000000000e+00,6.898267636000000088e-04,1.900000000000000000e+01
1.870000000000000000e+03,4.263709810000001744e+04,2.000000000000000000e+00,7.010474769400002956e-04,1.900000000000000000e+01
1.871000000000000000e+03,4.307747780499998771e+04,2.000000000000000000e+00,7.082872565999998645e-04,1.900000000000000000e+01
1.872000000000000000e+03,4.303631711324999924e+04,2.000000000000000000e+00,7.076069673174999186e-04,1.900000000000000000e+01
1.873000000000000000e+03,4.290657067375000042e+04,2.000000000000000000e+00,7.054695131275000352e-04,1.900000000000000000e+01
1.874000000000000000e+03,4.360024254634999670e+04,2.000000000000000000e+00,7.168755523824998314e-04,1.900000000000000000e+01
1.875000000000000000e+03,4.437463080664999143e+04,2.000000000000000000e+00,7.296090133424999432e-04,1.900000000000000000e+01
1.876000000000000000e+03,4.370369419239998388e+04,2.000000000000000000e+00,7.185800087529997573e-04,1.900000000000000000e+01
1.877000000000000000e+03,4.190086575199998333e+04,2.000000000000000000e+00,6.889397573024997473e-04,1.900000000000000000e+01
1.878000000000000000e+03,4.033110336800000368e+04,2.000000000000000000e+00,6.631311819749999194e-04,1.900000000000000000e+01
1.879000000000000000e+03,3.983326576680000289e+04,2.000000000000000000e+00,6.549425227639998860e-04,1.900000000000000000e+01
1.880000000000000000e+03,3.931272102475000429e+04,2.000000000000000000e+00,6.463802795300002766e-04,1.900000000000000000e+01
1.881000000000000000e+03,3.865042427604998375e+04,2.000000000000000000e+00,6.354927009679997704e-04,1.900000000000000000e+01
1.882000000000000000e+03,3.793265264880003087e+04,2.000000000000000000e+00,6.236920877435005259e-04,1.900000000000000000e+01
1.883000000000000000e+03,3.981871283090005454e+04,2.000000000000000000e+00,6.547076886930008801e-04,1.900000000000000000e+01
1.884000000000000000e+03,4.134606245229992783e+04,2.000000000000000000e+00,6.798201165689988449e-04,1.900000000000000000e+01
1.885000000000000000e+03,3.919794885029997386e+04,2.000000000000000000e+00,6.444922493414995774e-04,1.900000000000000000e+01
1.886000000000000000e+03,4.200080697449999570e+04,2.000000000000000000e+00,6.905783222069999732e-04,1.900000000000000000e+01
1.887000000000000000e+03,4.398009074699998018e+04,2.000000000000000000e+00,7.231193670199996103e-04,1.900000000000000000e+01
1.888000000000000000e+03,4.160297712150000007e+04,2.000000000000000000e+00,6.840419597149999947e-04,1.900000000000000000e+01
1.889000000000000000e+03,4.151177479950000270e+04,2.000000000000000000e+00,6.825413416400000861e-04,1.900000000000000000e+01
1.890000000000000000e+03,4.141514847199999349e+04,2.000000000000000000e+00,6.809514784599998705e-04,1.900000000000000000e+01
1.891000000000000000e+03,4.131277846999999019e+04,2.000000000000000000e+00,6.792671104149998430e-04,1.900000000000000000e+01
1.892000000000000000e+03,4.148485997949999000e+04,2.000000000000000000e+00,6.820971005199997659e-04,1.900000000000000000e+01
1.893000000000000000e+03,4.215109127400000580e+04,2.000000000000000000e+00,6.930536899600001641e-04,1.900000000000000000e+01
1.894000000000000000e+03,4.285690570849998039e+04,2.000000000000000000e+00,7.046612488599995373e-04,1.900000000000000000e+01
1.895000000000000000e+03,4.360470509849999507e+04,2.000000000000000000e+00,7.169592765399999696e-04,1.900000000000000000e+01
1.896000000000000000e+03,4.357072646800000075e+04,2.000000000000000000e+00,7.163973583899999878e-04,1.900000000000000000e+01
1.897000000000000000e+03,4.341953240690000530e+04,2.000000000000000000e+00,7.139071676429999125e-04,1.900000000000000000e+01
1.898000000000000000e+03,4.319394646079999802e+04,2.000000000000000000e+00,7.101948723905000468e-04,1.900000000000000000e+01
1.899000000000000000e+03,4.358539285499999824e+04,2.000000000000000000e+00,7.166327918425000228e-04,1.900000000000000000e+01
1.900000000000000000e+03,4.426208983499999886e+04,2.000000000000000000e+00,7.277606808574998672e-04,1.900000000000000000e+01
1.901000000000000000e+03,4.361797893159999512e+04,2.000000000000000000e+00,7.171666049224999879e-04,1.900000000000000000e+01
1.902000000000000000e+03,4.138995471440001711e+04,2.000000000000000000e+00,6.805351432425002338e-04,1.900000000000000000e+01
1.903000000000000000e+03,4.023512388749999081e+04,2.000000000000000000e+00,6.615516170124998178e-04,1.900000000000000000e+01
1.904000000000000000e+03,3.957094350000000122e+04,2.000000000000000000e+00,6.506292056674999654e-04,1.900000000000000000e+01
1.905000000000000000e+03,3.864284439889999339e+04,2.000000000000000000e+00,6.353672974224998946e-04,1.900000000000000000e+01
1.906000000000000000e+03,3.856562210499999492e+04,2.000000000000000000e+00,6.341019139999997962e-04,1.900000000000000000e+01
1.907000000000000000e+03,3.832855343525002536e+04,2.000000000000000000e+00,6.302081866700003608e-04,1.900000000000000000e+01
1.908000000000000000e+03,3.718633661074999691e+04,2.000000000000000000e+00,6.114239499899999045e-04,1.900000000000000000e+01
1.909000000000000000e+03,3.824507302769993839e+04,2.000000000000000000e+00,6.288288326309989830e-04,1.900000000000000000e+01
1.910000000000000000e+03,4.263755768599999283e+04,2.000000000000000000e+00,7.010492235749999062e-04,1.900000000000000000e+01
1.911000000000000000e+03,4.330007123875000252e+04,2.000000000000000000e+00,7.119415752449999692e-04,1.900000000000000000e+01
1.912000000000000000e+03,4.441561966960001155e+04,2.000000000000000000e+00,7.302851776930000764e-04,1.900000000000000000e+01
1.913000000000000000e+03,4.201704222249999293e+04,2.000000000000000000e+00,6.908512636649998028e-04,1.900000000000000000e+01
1.914000000000000000e+03,4.196181472070000018e+04,2.000000000000000000e+00,6.899419266629999280e-04,1.900000000000000000e+01
1.915000000000000000e+03,4.190806655699999828e+04,2.000000000000000000e+00,6.890567572874998093e-04,1.900000000000000000e+01
1.916000000000000000e+03,4.185113781520000339e+04,2.000000000000000000e+00,6.881192070779999868e-04,1.900000000000000000e+01
1.917000000000000000e+03,4.190097363249999762e+04,2.000000000000000000e+00,6.889380478925000205e-04,1.900000000000000000e+01
1.918000000000000000e+03,4.228548938759998418e+04,2.000000000000000000e+00,6.952615673319998161e-04,1.900000000000000000e+01
1.919000000000000000e+03,4.286714264410000760e+04,2.000000000000000000e+00,7.048268592320000884e-04,1.900000000000000000e+01
1.920000000000000000e+03,4.348338038130001223e+04,2.000000000000000000e+00,7.149608931560000585e-04,1.900000000000000000e+01
1.921000000000000000e+03,4.363184017949999543e+04,2.000000000000000000e+00,7.173999573699999747e-04,1.900000000000000000e+01
1.922000000000000000e+03,4.346234774579999794e+04,2.000000000000000000e+00,7.146092168429998837e-04,1.900000000000000000e+01
1.923000000000000000e+03,4.294150315100001171e+04,2.000000000000000000e+00,7.060480932450000731e-04,1.900000000000000000e+01
1.924000000000000000e+03,4.301068434260001959e+04,2.000000000000000000e+00,7.071877948185002587e-04,1.900000000000000000e+01
1.925000000000000000e+03,4.271957917080001062e+04,2.000000000000000000e+00,7.023979235275003546e-04,1.900000000000000000e+01
1.926000000000000000e+03,4.202146011420001741e+04,2.000000000000000000e+00,6.909134837950001856e-04,1.900000000000000000e+01
1.927000000000000000e+03,4.084390658599999733e+04,2.000000000000000000e+00,6.715547866799999929e-04,1.900000000000000000e+01
1.928000000000000000e+03,3.992646636529999523e+04,2.000000000000000000e+00,6.564759731879999186e-04,1.900000000000000000e+01
1.929000000000000000e+03,3.934596006589998433e+04,2.000000000000000000e+00,6.469309687389998131e-04,1.900000000000000000e+01
1.930000000000000000e+03,3.876111665150002227e+04,2.000000000000000000e+00,6.373132799610003747e-04,1.900000000000000000e+01
1.931000000000000000e+03,3.954478199274995131e+04,2.000000000000000000e+00,6.502013122924993598e-04,1.900000000000000000e+01
1.932000000000000000e+03,4.028885327499997948e+04,2.000000000000000000e+00,6.624408494149997429e-04,1.900000000000000000e+01
1.933000000000000000e+03,4.009504522720002569e+04,2.000000000000000000e+00,6.592512357160003420e-04,1.900000000000000000e+01
1.934000000000000000e+03,4.108376674799998727e+04,2.000000000000000000e+00,6.755005136899997105e-04,1.900000000000000000e+01
1.935000000000000000e+03,4.271818843805000506e+04,2.000000000000000000e+00,7.023766836530000949e-04,1.900000000000000000e+01
1.936000000000000000e+03,4.331580909390000306e+04,2.000000000000000000e+00,7.122022216849999967e-04,1.900000000000000000e+01
1.937000000000000000e+03,4.389811317419999978e+04,2.000000000000000000e+00,7.217758698499999927e-04,1.900000000000000000e+01
1.938000000000000000e+03,4.225579286534999846e+04,2.000000000000000000e+00,6.947757957340000828e-04,1.900000000000000000e+01
1.939000000000000000e+03,4.253322890460001508e+04,2.000000000000000000e+00,6.993363481290002914e-04,1.900000000000000000e+01
1.940000000000000000e+03,4.250652357769998343e+04,2.000000000000000000e+00,6.988957806029997156e-04,1.900000000000000000e+01
1.941000000000000000e+03,4.247822899599999073e+04,2.000000000000000000e+00,6.984289946274997891e-04,1.900000000000000000e+01
1.942000000000000000e+03,4.245976666260000638e+04,2.000000000000000000e+00,6.981238879565001415e-04,1.900000000000000000e+01
1.943000000000000000e+03,4.270147445610001887e+04,2.000000000000000000e+00,7.020989180115003257e-04,1.900000000000000000e+01
1.944000000000000000e+03,4.295755523280001944e+04,2.000000000000000000e+00,7.063103204195003183e-04,1.900000000000000000e+01
1.945000000000000000e+03,4.328042541319999873e+04,2.000000000000000000e+00,7.116200355039999613e-04,1.900000000000000000e+01
1.946000000000000000e+03,4.370544732300000032e+04,2.000000000000000000e+00,7.186083420949999261e-04,1.900000000000000000e+01
1.947000000000000000e+03,4.326576373460001196e+04,2.000000000000000000e+00,7.113804689760001333e-04,1.900000000000000000e+01
1.948000000000000000e+03,4.286863036879998981e+04,2.000000000000000000e+00,7.048530671459997746e-04,1.900000000000000000e+01
1.949000000000000000e+03,4.241669749059999594e+04,2.000000000000000000e+00,6.974239585819999847e-04,1.900000000000000000e+01
1.950000000000000000e+03,4.157458663095001248e+04,2.000000000000000000e+00,6.835761716020002715e-04,1.900000000000000000e+01
1.951000000000000000e+03,4.103177993204999075e+04,2.000000000000000000e+00,6.746478699279998686e-04,1.900000000000000000e+01
1.952000000000000000e+03,4.025805213605002064e+04,2.000000000000000000e+00,6.619282078980003514e-04,1.900000000000000000e+01
1.953000000000000000e+03,3.996452441339999496e+04,2.000000000000000000e+00,6.571040735440000346e-04,1.900000000000000000e+01
1.954000000000000000e+03,4.000492127599999367e+04,2.000000000000000000e+00,6.577661838099999395e-04,1.900000000000000000e+01
1.955000000000000000e+03,4.037853086274999805e+04,2.000000000000000000e+00,6.639099769025000449e-04,1.900000000000000000e+01
1.956000000000000000e+03,4.109229503360000672e+04,2.000000000000000000e+00,6.756461691840001584e-04,1.900000000000000000e+01
1.957000000000000000e+03,4.220402395930000057e+04,2.000000000000000000e+00,6.939262080394998896e-04,1.900000000000000000e+01
1.958000000000000000e+03,4.215486774599998898e+04,2.000000000000000000e+00,6.931200506074998305e-04,1.900000000000000000e+01
1.959000000000000000e+03,4.160838294119999773e+04,2.000000000000000000e+00,6.841289123969999594e-04,1.900000000000000000e+01
1.960000000000000000e+03,4.181764229945000989e+04,2.000000000000000000e+00,6.875698445335001697e-04,1.900000000000000000e+01
1.961000000000000000e+03,4.122128662880002230e+04,2.000000000000000000e+00,6.777644372400002531e-04,1.900000000000000000e+01
1.962000000000000000e+03,4.083468007070000021e+04,2.000000000000000000e+00,6.714063999399999972e-04,1.900000000000000000e+01
1.963000000000000000e+03,4.176114875415003189e+04,2.000000000000000000e+00,6.866410615260004277e-04,1.900000000000000000e+01
1.964000000000000000e+03,4.210431948259999626e+04,2.000000000000000000e+00,6.922824409039999519e-04,1.900000000000000000e+01
1.965000000000000000e+03,4.246789582044999406e+04,2.000000000000000000e+00,6.982592678579998971e-04,1.900000000000000000e+01
1.966000000000000000e+03,4.285309905154998705e+04,2.000000000000000000e+00,7.045916190219997464e-04,1.900000000000000000e+01
1.967000000000000000e+03,4.310848272849997738e+04,2.000000000000000000e+00,7.087892342199995487e-04,1.900000000000000000e+01
1.968000000000000000e+03,4.326539651419998700e+04,2.000000000000000000e+00,7.113689198879996319e-04,1.900000000000000000e+01
1.969000000000000000e+03,4.341257909010002186e+04,2.000000000000000000e+00,7.137899113470002992e-04,1.900000000000000000e+01
1.970000000000000000e+03,4.330345625729997118e+04,2.000000000000000000e+00,7.119971623184995907e-04,1.900000000000000000e+01
1.971000000000000000e+03,4.358326693834998878e+04,2.000000000000000000e+00,7.165990804059998390e-04,1.900000000000000000e+01
1.972000000000000000e+03,4.396918740075000096e+04,2.000000000000000000e+00,7.229453513900002248e-04,1.900000000000000000e+01
1.973000000000000000e+03,4.407201996659998258e+04,2.000000000000000000e+00,7.246373536319997491e-04,1.900000000000000000e+01
1.974000000000000000e+03,4.390220985959999962e+04,2.000000000000000000e+00,7.218469108920000116e-04,1.900000000000000000e+01
1.975000000000000000e+03,4.279777839260002656e+04,2.000000000000000000e+00,7.036891040720005472e-04,1.900000000000000000e+01
1.976000000000000000e+03,4.129499503709997225e+04,2.000000000000000000e+00,6.789815213869994891e-04,1.900000000000000000e+01
1.977000000000000000e+03,3.989389008449999528e+04,2.000000000000000000e+00,6.559452406200000623e-04,1.900000000000000000e+01
1.978000000000000000e+03,4.010763333489999786e+04,2.000000000000000000e+00,6.594567315560000186e-04,1.900000000000000000e+01
1.979000000000000000e+03,4.033408451009999408e+04,2.000000000000000000e+00,6.631769952139998821e-04,1.900000000000000000e+01
1.980000000000000000e+03,4.050545930719999888e+04,2.000000000000000000e+00,6.659938981680000756e-04,1.900000000000000000e+01
1.981000000000000000e+03,4.241487370779999765e+04,2.000000000000000000e+00,6.973815920770000138e-04,1.900000000000000000e+01
1.982000000000000000e+03,4.345646793639998941e+04,2.000000000000000000e+00,7.145099838659998460e-04,1.900000000000000000e+01
1.983000000000000000e+03,4.364208190600002126e+04,2.000000000000000000e+00,7.175695350200003491e-04,1.900000000000000000e+01
1.984000000000000000e+03,4.217261250699999073e+04,2.000000000000000000e+00,6.934066078699999223e-04,1.900000000000000000e+01
1.985000000000000000e+03,4.172492769590001262e+04,2.000000000000000000e+00,6.860418330120002803e-04,1.900000000000000000e+01
1.986000000000000000e+03,4.293500910229999863e+04,2.000000000000000000e+00,7.059436649049999823e-04,1.900000000000000000e+01
1.987000000000000000e+03,4.121590901809999195e+04,2.000000000000000000e+00,6.776751124690000207e-04,1.900000000000000000e+01
1.988000000000000000e+03,4.132649218760000804e+04,2.000000000000000000e+00,6.794928989540000713e-04,1.900000000000000000e+01
1.989000000000000000e+03,4.155363745120001840e+04,2.000000000000000000e+00,6.832263463680001390e-04,1.900000000000000000e+01
1.990000000000000000e+03,4.189117840539998724e+04,2.000000000000000000e+00,6.887750152559996746e-04,1.900000000000000000e+01
1.991000000000000000e+03,4.217525263590002578e+04,2.000000000000000000e+00,6.934450894305003305e-04,1.900000000000000000e+01
1.992000000000000000e+03,4.243948934480000753e+04,2.000000000000000000e+00,6.977892422660001044e-04,1.900000000000000000e+01
1.993000000000000000e+03,4.271429908810002962e+04,2.000000000000000000e+00,7.023072330820003114e-04,1.900000000000000000e+01
1.994000000000000000e+03,4.257172177820000070e+04,2.000000000000000000e+00,6.999643348165000140e-04,1.900000000000000000e+01
1.995000000000000000e+03,4.244718279889999394e+04,2.000000000000000000e+00,6.979180858239998793e-04,1.900000000000000000e+01
1.996000000000000000e+03,4.312242038614999910e+04,2.000000000000000000e+00,7.090213089939998749e-04,1.900000000000000000e+01
1.997000000000000000e+03,4.372038013610000780e+04,2.000000000000000000e+00,7.188539593160001018e-04,1.900000000000000000e+01
1.998000000000000000e+03,4.403893608070000482e+04,2.000000000000000000e+00,7.240926360520000965e-04,1.900000000000000000e+01
1.999000000000000000e+03,4.427260901094999281e+04,2.000000000000000000e+00,7.279358010244998522e-04,1.900000000000000000e+01
2.000000000000000000e+03,4.399483939959995041e+04,2.000000000000000000e+00,7.233685984609993479e-04,1.900000000000000000e+01
2.001000000000000000e+03,4.194177799180001603e+04,2.000000000000000000e+00,6.896126879930002812e-04,1.900000000000000000e+01
2.002000000000000000e+03,4.107418264319997979e+04,2.000000000000000000e+00,6.753514379879997425e-04,1.900000000000000000e+01
2.003000000000000000e+03,4.084761045359999116e+04,2.000000000000000000e+00,6.716253587639998664e-04,1.900000000000000000e+01
2.004000000000000000e+03,4.065255377979998593e+04,2.000000000000000000e+00,6.684130989919997903e-04,1.900000000000000000e+01
2.005000000000000000e+03,4.023541903654995258e+04,2.000000000000000000e+00,6.615505725499991720e-04,1.900000000000000000e+01
2.006000000000000000e+03,4.083076230809997651e+04,2.000000000000000000e+00,6.713366518249997078e-04,1.900000000000000000e+01
2.007000000000000000e+03,4.156644197780003742e+04,2.000000000000000000e+00,6.834328854600005537e-04,1.900000000000000000e+01
2.008000000000000000e+03,4.256318951214999106e+04,2.000000000000000000e+00,6.998276044249999387e-04,1.900000000000000000e+01
2.009000000000000000e+03,4.216029939000000013e+04,2.000000000000000000e+00,6.932023057200000643e-04,1.900000000000000000e+01
2.010000000000000000e+03,4.201745243259997369e+04,2.000000000000000000e+00,6.908462412494996039e-04,1.900000000000000000e+01
2.011000000000000000e+03,4.329220283890000428e+04,2.000000000000000000e+00,7.118120483410001831e-04,1.900000000000000000e+01
2.012000000000000000e+03,4.240767493500000273e+04,2.000000000000000000e+00,6.972700811650001194e-04,1.900000000000000000e+01
2.013000000000000000e+03,4.130150685494998470e+04,2.000000000000000000e+00,6.790815344024996817e-04,1.900000000000000000e+01
2.014000000000000000e+03,4.157940805009998439e+04,2.000000000000000000e+00,6.836498924649997292e-04,1.900000000000000000e+01
2.015000000000000000e+03,4.126016013639997982e+04,2.000000000000000000e+00,6.784003565599996347e-04,1.900000000000000000e+01
2.016000000000000000e+03,4.120141898490002495e+04,2.000000000000000000e+00,6.774341082405003090e-04,1.900000000000000000e+01
2.017000000000000000e+03,4.141854162409996934e+04,2.000000000000000000e+00,6.810036498444995128e-04,1.900000000000000000e+01
2.018000000000000000e+03,4.164859220860002097e+04,2.000000000000000000e+00,6.847857295870002272e-04,1.900000000000000000e+01
2.019000000000000000e+03,4.174381882309999492e+04,2.000000000000000000e+00,6.863516303069997111e-04,1.900000000000000000e+01
2.020000000000000000e+03,4.195096570040001825e+04,2.000000000000000000e+00,6.897586951440002560e-04,1.900000000000000000e+01
2.021000000000000000e+03,4.260122854705002101e+04,2.000000000000000000e+00,7.004512539780002444e-04,1.900000000000000000e+01
2.022000000000000000e+03,4.298249262975002785e+04,2.000000000000000000e+00,7.067212174325003884e-04,1.900000000000000000e+01
2.023000000000000000e+03,4.311478001389998099e+04,2.000000000000000000e+00,7.088975144239997080e-04,1.900000000000000000e+01
2.024000000000000000e+03,4.309098247889997583e+04,2.000000000000000000e+00,7.085074968789996808e-04,1.900000000000000000e+01
2.025000000000000000e+03,4.337015059470001870e+04,2.000000000000000000e+00,7.130951959220003730e-04,1.900000000000000000e+01
2.026000000000000000e+03,4.253156071040000097e+04,2.000000000000000000e+00,6.993067607559998785e-04,1.900000000000000000e+01
2.027000000000000000e+03,4.243601605510002264e+04,2.000000000000000000e+00,6.977399902810003853e-04,1.900000000000000000e+01
2.028000000000000000e+03,4.262962299029996939e+04,2.000000000000000000e+00,7.009253600929995012e-04,1.900000000000000000e+01
2.029000000000000000e+03,4.294316320445000019e+04,2.000000000000000000e+00,7.060724036744999398e-04,1.900000000000000000e+01
2.030000000000000000e+03,4.304926323595002032e+04,2.000000000000000000e+00,7.078242264360003937e-04,1.900000000000000000e+01
2.031000000000000000e+03,4.221639354735003144e+04,2.000000000000000000e+00,6.941303236605004699e-04,1.900000000000000000e+01
2.032000000000000000e+03,4.105425593480002135e+04,2.000000000000000000e+00,6.750156056490002991e-04,1.900000000000000000e+01
2.033000000000000000e+03,4.115351158814999508e+04,2.000000000000000000e+00,6.766493068694999502e-04,1.900000000000000000e+01
2.034000000000000000e+03,4.220200650325002061e+04,2.000000000000000000e+00,6.938939887750003588e-04,1.900000000000000000e+01
2.035000000000000000e+03,4.291537943739999901e+04,2.000000000000000000e+00,7.056147919974999419e-04,1.900000000000000000e+01
2.036000000000000000e+03,4.242095367900002020e+04,2.000000000000000000e+00,6.974883630400002029e-04,1.900000000000000000e+01
2.037000000000000000e+03,4.308996699590000208e+04,2.000000000000000000e+00,7.084905638769999851e-04,1.900000000000000000e+01
2.038000000000000000e+03,4.219384902305003197e+04,2.000000000000000000e+00,6.937550436375004067e-04,1.900000000000000000e+01
2.039000000000000000e+03,4.256242457614998420e+04,2.000000000000000000e+00,6.998143065024996961e-04,1.900000000000000000e+01
2.040000000000000000e+03,4.278396216060001461e+04,2.000000000000000000e+00,7.034560536550002376e-04,1.900000000000000000e+01
2.041000000000000000e+03,4.251866323069998180e+04,2.000000000000000000e+00,6.990935838199995294e-04,1.900000000000000000e+01
2.042000000000000000e+03,4.223755672135004716e+04,2.000000000000000000e+00,6.944711804725007664e-04,1.900000000000000000e+01
2.043000000000000000e+03,4.193976748360004422e+04,2.000000000000000000e+00,6.895744529700006823e-04,1.900000000000000000e+01
2.044000000000000000e+03,4.156661019579999265e+04,2.000000000000000000e+00,6.834384063759998788e-04,1.900000000000000000e+01
2.045000000000000000e+03,4.129488355024998600e+04,2.000000000000000000e+00,6.789714060724997375e-04,1.900000000000000000e+01
2.046000000000000000e+03,4.129369416015000024e+04,2.000000000000000000e+00,6.789526073364999127e-04,1.900000000000000000e+01
2.047000000000000000e+03,4.160763057194999419e+04,2.000000000000000000e+00,6.841155615145000498e-04,1.900000000000000000e+01
2.048000000000000000e+03,4.194024449425000057e+04,2.000000000000000000e+00,6.895856833675000032e-04,1.900000000000000000e+01
2.049000000000000000e+03,4.201330030370002351e+04,2.000000000000000000e+00,6.907868907770003215e-04,1.900000000000000000e+01
2.050000000000000000e+03,4.235591144639999402e+04,2.000000000000000000e+00,6.964186007860000225e-04,1.900000000000000000e+01
2.051000000000000000e+03,4.235794465475001198e+04,2.000000000000000000e+00,6.964490277475001790e-04,1.900000000000000000e+01
2.052000000000000000e+03,4.320708505440007139e+04,2.000000000000000000e+00,7.104099851320011018e-04,1.900000000000000000e+01
2.053000000000000000e+03,4.439455139754999982e+04,2.000000000000000000e+00,7.299347653315000056e-04,1.900000000000000000e+01
2.054000000000000000e+03,4.483930751170005533e+04,2.000000000000000000e+00,7.372493625575008824e-04,1.900000000000000000e+01
2.055000000000000000e+03,4.248186993830000574e+04,2.000000000000000000e+00,6.984957244500001380e-04,1.900000000000000000e+01
2.056000000000000000e+03,4.390809437755000545e+04,2.000000000000000000e+00,7.219416579225000413e-04,1.900000000000000000e+01
2.057000000000000000e+03,4.354241443659998913e+04,2.000000000000000000e+00,7.159256558749997786e-04,1.900000000000000000e+01
2.058000000000000000e+03,4.319357032220001565e+04,2.000000000000000000e+00,7.101882820680003022e-04,1.900000000000000000e+01
2.059000000000000000e+03,4.147952372159999504e+04,2.000000000000000000e+00,6.820056458039997545e-04,1.900000000000000000e+01
2.060000000000000000e+03,4.055018651975000103e+04,2.000000000000000000e+00,6.667248152699999965e-04,1.900000000000000000e+01
2.061000000000000000e+03,4.069676459674999933e+04,2.000000000000000000e+00,6.691386741504999668e-04,1.900000000000000000e+01
2.062000000000000000e+03,4.144331844949998776e+04,2.000000000000000000e+00,6.814154557849996883e-04,1.900000000000000000e+01
2.063000000000000000e+03,4.305244701619999250e+04,2.000000000000000000e+00,7.078738096099998402e-04,1.900000000000000000e+01
2.064000000000000000e+03,4.346115121550003823e+04,2.000000000000000000e+00,7.145929470050005729e-04,1.900000000000000000e+01
2.065000000000000000e+03,4.389416916544998821e+04,2.000000000000000000e+00,7.217118049174999373e-04,1.900000000000000000e+01
2.066000000000000000e+03,4.414024296145001426e+04,2.000000000000000000e+00,7.257570461025002325e-04,1.900000000000000000e+01
2.067000000000000000e+03,4.387276734780003608e+04,2.000000000000000000e+00,7.213587316160005982e-04,1.900000000000000000e+01
2.068000000000000000e+03,4.347294873705002101e+04,2.000000000000000000e+00,7.147842247260003876e-04,1.900000000000000000e+01
2.069000000000000000e+03,4.307329295674996683e+04,2.000000000000000000e+00,7.082126879074994658e-04,1.900000000000000000e+01
2.070000000000000000e+03,4.283399132300000201e+04,2.000000000000000000e+00,7.042802367199999924e-04,1.900000000000000000e+01
